Batch_ID,Car_ID,Order_ID,Dropoff_Lat,Dropoff_Lon,Time_of_Day,Traffic_Condition,Distance_km,Actual_Delivery_Time_Min,Fuel_Consumed_L,Fuel_Cost_TND
62,Car_1,62-21,36.71725589078116,10.265812623616121,13:18,Moderate Traffic,3.75,9.78,0.38,0.84
62,Car_1,62-22,36.67825682007446,10.265248768583335,15:14,Moderate Traffic,4.34,11.32,0.43,0.95
62,Car_1,62-23,36.66411643364117,10.297863373666102,14:32,Moderate Traffic,3.31,8.63,0.33,0.73
62,Car_1,62-24,36.69349090235539,10.32050689044188,15:05,Moderate Traffic,3.84,10.02,0.38,0.84
62,Car_1,62-25,36.65376637247927,10.28599588146943,14:08,Moderate Traffic,5.38,11.53,0.54,1.19
62,Car_1,62-26,36.6746759348517,10.321951809749528,15:26,Moderate Traffic,3.96,10.33,0.4,0.88
62,Car_1,62-27,36.695833650055825,10.36291140020607,13:21,Moderate Traffic,4.34,11.32,0.43,0.95
62,Car_1,62-28,36.671740233675635,10.364151389511658,14:31,Moderate Traffic,2.68,6.99,0.27,0.59
62,Car_1,62-29,36.62546351629476,10.40966763583343,16:24,Rush Hour,6.55,15.72,0.94,2.07
62,Car_1,62-30,36.62776700493666,10.364618672867856,13:42,Moderate Traffic,4.03,10.51,0.4,0.88
62,Car_1,62-31,36.6674802045791,10.340917918850996,16:16,Rush Hour,4.9,14.7,0.7,1.54
62,Car_1,62-32,36.677513406769364,10.38808047638325,13:00,Moderate Traffic,4.35,11.35,0.43,0.95
62,Car_1,62-33,36.662278214600406,10.42741712599476,16:08,Rush Hour,3.9,11.7,0.56,1.23
62,Car_1,62-34,36.66111486337525,10.468875024683113,14:55,Moderate Traffic,3.7,9.65,0.37,0.81
62,Car_1,62-35,36.70941417682926,10.443425550726237,14:42,Moderate Traffic,5.83,12.49,0.58,1.28
62,Car_1,62-36,36.74440107529675,10.417700097226408,13:50,Moderate Traffic,4.52,11.79,0.45,0.99
62,Car_1,62-37,36.702949545502975,10.458601732393282,15:33,Moderate Traffic,5.88,12.6,0.59,1.3
62,Car_1,62-38,36.685550925585545,10.495346809606998,15:03,Moderate Traffic,3.8,9.91,0.38,0.84
62,Car_1,62-39,36.73336806264246,10.543341001751086,14:20,Moderate Traffic,6.82,14.61,0.68,1.5
62,Car_1,62-40,36.73166409960927,10.514215016736062,16:10,Rush Hour,2.6,7.8,0.37,0.81
62,Car_1,62-41,36.764602513629804,10.527439148005083,13:31,Moderate Traffic,3.85,10.04,0.39,0.86
62,Car_1,62-42,36.74406228256288,10.502032866201384,16:47,Rush Hour,3.22,9.66,0.46,1.01
62,Car_1,62-43,36.72696943228145,10.540814647466991,13:37,Moderate Traffic,3.94,10.28,0.39,0.86
62,Car_1,62-44,36.694881751550675,10.518628991577838,15:35,Moderate Traffic,4.08,10.64,0.41,0.9
62,Car_1,62-45,36.6594065615861,10.550442784861128,14:59,Moderate Traffic,4.86,12.68,0.49,1.08
62,Car_1,62-46,36.690911405414425,10.573239771202205,14:16,Moderate Traffic,4.05,10.57,0.4,0.88
63,Car_2,63-1,36.75977591408584,10.168262670724701,10:03,Moderate Traffic,5.33,11.42,0.53,1.17
63,Car_2,63-2,36.725943528504025,10.20535839274994,9:27,Moderate Traffic,5.01,10.74,0.5,1.1
63,Car_2,63-3,36.67673646975057,10.17827784386145,11:25,Moderate Traffic,5.98,12.81,0.6,1.32
63,Car_2,63-4,36.68417034696837,10.186077026995985,11:42,Moderate Traffic,1.08,2.82,0.11,0.24
63,Car_2,63-5,36.671815111637315,10.227964068765292,10:55,Moderate Traffic,3.98,10.38,0.4,0.88
63,Car_2,63-6,36.66610867793264,10.211994731973126,9:19,Moderate Traffic,1.56,4.07,0.16,0.35
63,Car_2,63-7,36.6927479487269,10.26172406744345,9:09,Moderate Traffic,5.33,11.42,0.53,1.17
63,Car_2,63-8,36.64447254597559,10.217160629391534,10:53,Moderate Traffic,6.68,14.31,0.67,1.47
63,Car_2,63-9,36.60388060176822,10.226951785224607,11:24,Moderate Traffic,4.6,12.0,0.46,1.01
63,Car_2,63-10,36.59854470516718,10.264309892784492,9:56,Moderate Traffic,3.39,8.84,0.34,0.75
63,Car_2,63-11,36.64005086214789,10.259591571565782,11:34,Moderate Traffic,4.63,12.08,0.46,1.01
63,Car_2,63-12,36.617697548211346,10.268646612853763,10:57,Moderate Traffic,2.61,6.81,0.26,0.57
63,Car_2,63-13,36.61616250348968,10.256465428212993,10:10,Moderate Traffic,1.1,2.87,0.11,0.24
63,Car_2,63-14,36.64173424903893,10.263826105005911,10:35,Moderate Traffic,2.92,7.62,0.29,0.64
63,Car_2,63-15,36.62512356678455,10.287424603643355,11:48,Moderate Traffic,2.8,7.3,0.28,0.62
63,Car_2,63-16,36.600795548142855,10.251147415952012,9:18,Moderate Traffic,4.22,11.01,0.42,0.92
63,Car_2,63-17,36.558463873920665,10.21868569860687,11:36,Moderate Traffic,5.53,11.85,0.55,1.21
63,Car_2,63-18,36.524048898824944,10.259398199046695,10:08,Moderate Traffic,5.28,11.31,0.53,1.17
63,Car_2,63-19,36.50873330085571,10.284953254717363,9:32,Moderate Traffic,2.85,7.43,0.29,0.64
63,Car_2,63-20,36.48455020683277,10.267880574380401,11:02,Moderate Traffic,3.09,8.06,0.31,0.68
63,Car_2,63-21,36.47089427060725,10.260838735173738,11:34,Moderate Traffic,1.64,4.28,0.16,0.35
63,Car_2,63-22,36.458778174702324,10.285297452955671,10:30,Moderate Traffic,2.57,6.7,0.26,0.57
63,Car_2,63-23,36.414930929911115,10.315116621989949,10:20,Moderate Traffic,5.56,11.91,0.56,1.23
63,Car_2,63-24,36.40298675864681,10.363362137356685,11:58,Moderate Traffic,4.52,11.79,0.45,0.99
63,Car_2,63-25,36.39560320710505,10.37657136564184,10:50,Moderate Traffic,1.44,3.76,0.14,0.31
63,Car_2,63-26,36.43739324432157,10.386172524450904,9:51,Moderate Traffic,4.73,12.34,0.47,1.03
63,Car_2,63-27,36.46496752300542,10.336578188053814,10:35,Moderate Traffic,5.39,11.55,0.54,1.19
63,Car_2,63-28,36.50254459795229,10.384720761487555,9:20,Moderate Traffic,6.0,12.86,0.6,1.32
63,Car_2,63-29,36.51343122668533,10.374020925099515,11:25,Moderate Traffic,1.54,4.02,0.15,0.33
63,Car_2,63-30,36.512138652119425,10.35119115095443,9:46,Moderate Traffic,2.05,5.35,0.2,0.44
63,Car_2,63-31,36.553443323612946,10.330182362639867,9:40,Moderate Traffic,4.96,12.94,0.5,1.1
63,Car_2,63-32,36.510732494613,10.343635449202829,11:12,Moderate Traffic,4.9,12.78,0.49,1.08
63,Car_2,63-33,36.56041960339198,10.321108325849728,10:55,Moderate Traffic,5.88,12.6,0.59,1.3
63,Car_2,63-34,36.601521073128914,10.297667392178155,9:31,Moderate Traffic,5.03,10.78,0.5,1.1
63,Car_2,63-35,36.60622475236171,10.269731093857734,9:32,Moderate Traffic,2.55,6.65,0.26,0.57
63,Car_2,63-36,36.558976061888416,10.298486298527491,10:47,Moderate Traffic,5.85,12.54,0.58,1.28
63,Car_2,63-37,36.57209188776719,10.34839538456451,10:18,Moderate Traffic,4.69,12.23,0.47,1.03
63,Car_2,63-38,36.58872734341919,10.354719762206363,11:58,Moderate Traffic,1.93,5.03,0.19,0.42
63,Car_2,63-39,36.5947543966682,10.380108544994892,11:00,Moderate Traffic,2.36,6.16,0.24,0.53
63,Car_2,63-40,36.600897376137155,10.42463864454544,11:16,Moderate Traffic,4.03,10.51,0.4,0.88
63,Car_2,63-41,36.63906628096621,10.42909536423998,11:47,Moderate Traffic,4.26,11.11,0.43,0.95
63,Car_2,63-42,36.66885745702703,10.391641095082685,9:01,Moderate Traffic,4.7,12.26,0.47,1.03
63,Car_2,63-43,36.707872259198844,10.41717517735676,11:23,Moderate Traffic,4.9,12.78,0.49,1.08
63,Car_2,63-44,36.70968634838084,10.37787555581748,9:56,Moderate Traffic,3.51,9.16,0.35,0.77
63,Car_2,63-45,36.68648346177178,10.394026715889806,11:16,Moderate Traffic,2.95,7.7,0.3,0.66
63,Car_2,63-46,36.67619290950194,10.407128931486097,11:38,Moderate Traffic,1.64,4.28,0.16,0.35
63,Car_2,63-47,36.64565229270292,10.433396133318306,11:05,Moderate Traffic,4.13,10.77,0.41,0.9
63,Car_2,63-48,36.63585875890199,10.433803486383075,11:24,Moderate Traffic,1.09,2.84,0.11,0.24
63,Car_2,63-49,36.640594226980916,10.444457747386302,10:17,Moderate Traffic,1.09,2.84,0.11,0.24
63,Car_2,63-50,36.67578985918446,10.436623301793883,10:44,Moderate Traffic,3.98,10.38,0.4,0.88
64,Car_2,64-1,36.805708289830086,10.161154922010173,16:12,Rush Hour,1.81,5.43,0.26,0.57
64,Car_2,64-2,36.83023796645749,10.14161638811854,14:26,Moderate Traffic,3.23,8.43,0.32,0.7
64,Car_2,64-3,36.80886176574567,10.118701909361409,14:18,Moderate Traffic,3.13,8.17,0.31,0.68
64,Car_2,64-4,36.78979824125951,10.134146524426807,15:03,Moderate Traffic,2.53,6.6,0.25,0.55
64,Car_2,64-5,36.79756243683195,10.178847999984596,16:09,Rush Hour,4.07,12.21,0.58,1.28
64,Car_2,64-6,36.82852762236981,10.22316087016754,16:30,Rush Hour,5.24,12.58,0.75,1.65
64,Car_2,64-7,36.86723082240244,10.217651543582766,16:16,Rush Hour,4.33,12.99,0.62,1.36
64,Car_2,64-8,36.82452450939191,10.25926422274922,14:30,Moderate Traffic,6.02,12.9,0.6,1.32
64,Car_2,64-9,36.83275951490016,10.294115666285853,14:58,Moderate Traffic,3.23,8.43,0.32,0.7
64,Car_2,64-10,36.83467589487018,10.335850214172968,14:09,Moderate Traffic,3.72,9.7,0.37,0.81
64,Car_2,64-11,36.865937486884334,10.287568894095125,14:21,Moderate Traffic,5.53,11.85,0.55,1.21
64,Car_2,64-12,36.84111002834261,10.313396912100186,15:14,Moderate Traffic,3.59,9.37,0.36,0.79
64,Car_2,64-13,36.862659602995286,10.35438642185572,14:46,Moderate Traffic,4.36,11.37,0.44,0.97
64,Car_2,64-14,36.88540108502285,10.305168176136934,15:46,Moderate Traffic,5.06,10.84,0.51,1.12
64,Car_2,64-15,36.91276448204093,10.312158237436481,14:20,Moderate Traffic,3.11,8.11,0.31,0.68
64,Car_2,64-16,36.92628420157299,10.322022806766679,14:37,Moderate Traffic,1.74,4.54,0.17,0.37
64,Car_2,64-17,36.93129566706078,10.344018249373972,13:24,Moderate Traffic,2.03,5.3,0.2,0.44
64,Car_2,64-18,36.947601128276126,10.301114454422635,15:10,Moderate Traffic,4.22,11.01,0.42,0.92
64,Car_2,64-19,36.94270889651127,10.329173132365424,15:45,Moderate Traffic,2.55,6.65,0.26,0.57
64,Car_2,64-20,36.906238461799205,10.315232221254133,15:12,Moderate Traffic,4.24,11.06,0.42,0.92
64,Car_2,64-21,36.91522261674545,10.299178350973953,15:42,Moderate Traffic,1.74,4.54,0.17,0.37
64,Car_2,64-22,36.96147514632413,10.317817833058772,15:45,Moderate Traffic,5.4,11.57,0.54,1.19
64,Car_2,64-23,36.95374256516379,10.341361444455092,14:27,Moderate Traffic,2.26,5.9,0.23,0.51
64,Car_2,64-24,36.97107629997676,10.371901496077243,16:54,Rush Hour,3.33,9.99,0.48,1.06
64,Car_2,64-25,36.938108724489794,10.370004446729498,14:02,Moderate Traffic,3.67,9.57,0.37,0.81
64,Car_2,64-26,36.89819232868282,10.408152149498571,13:09,Moderate Traffic,5.59,11.98,0.56,1.23
64,Car_2,64-27,36.87455985191908,10.405443246357587,16:47,Rush Hour,2.64,7.92,0.38,0.84
64,Car_2,64-28,36.86339157222375,10.425369757820098,16:30,Rush Hour,2.16,6.48,0.31,0.68
64,Car_2,64-29,36.87322436781312,10.470889748571388,13:45,Moderate Traffic,4.19,10.93,0.42,0.92
64,Car_2,64-30,36.901811109729564,10.452576956577014,13:47,Moderate Traffic,3.57,9.31,0.36,0.79
64,Car_2,64-31,36.93314144230782,10.486042877777805,15:56,Moderate Traffic,4.58,11.95,0.46,1.01
64,Car_2,64-32,36.90648168745805,10.481105741924358,13:43,Moderate Traffic,3.0,7.83,0.3,0.66
64,Car_2,64-33,36.89980950569949,10.497920205541176,15:19,Moderate Traffic,1.67,4.36,0.17,0.37
64,Car_2,64-34,36.92460751801401,10.456953982969987,16:55,Rush Hour,4.57,13.71,0.65,1.43
65,Car_1,65-1,36.84060202837581,10.163928984491637,11:03,Moderate Traffic,4.1,10.7,0.41,0.9
65,Car_1,65-2,36.81054001656961,10.156785245177925,10:18,Moderate Traffic,3.4,8.87,0.34,0.75
65,Car_1,65-3,36.76583136640845,10.148811687364594,9:30,Moderate Traffic,5.02,10.76,0.5,1.1
65,Car_1,65-4,36.755330848304716,10.111172796646496,11:23,Moderate Traffic,3.55,9.26,0.35,0.77
65,Car_1,65-5,36.776466440164526,10.157278643836914,10:11,Moderate Traffic,4.73,12.34,0.47,1.03
65,Car_1,65-6,36.79591488136381,10.153351648912166,10:51,Moderate Traffic,2.19,5.71,0.22,0.48
65,Car_1,65-7,36.762996249307136,10.107627543576328,11:21,Moderate Traffic,5.48,11.74,0.55,1.21
65,Car_1,65-8,36.797915140594036,10.06745091624253,10:40,Moderate Traffic,5.28,11.31,0.53,1.17
65,Car_1,65-9,36.827901508024986,10.04977217381919,11:05,Moderate Traffic,3.69,9.63,0.37,0.81
65,Car_1,65-10,36.80716784601341,10.018494637375973,10:29,Moderate Traffic,3.61,9.42,0.36,0.79
65,Car_1,65-11,36.83034917304962,9.983499004155078,11:33,Moderate Traffic,4.04,10.54,0.4,0.88
65,Car_1,65-12,36.790815844259456,9.999724970996176,9:45,Moderate Traffic,4.63,12.08,0.46,1.01
65,Car_1,65-13,36.838499847233976,9.959896411075349,10:21,Moderate Traffic,6.38,13.67,0.64,1.41
65,Car_1,65-14,36.795015388993086,9.95750927898462,9:49,Moderate Traffic,4.84,12.63,0.48,1.06
65,Car_1,65-15,36.78217736642024,9.975858716039046,11:18,Moderate Traffic,2.17,5.66,0.22,0.48
65,Car_1,65-16,36.788413849173175,9.956806163483071,11:52,Moderate Traffic,1.83,4.77,0.18,0.4
65,Car_1,65-17,36.81026923401233,9.944739795888667,9:01,Moderate Traffic,2.66,6.94,0.27,0.59
65,Car_1,65-18,36.78023940511046,9.930229324530652,9:57,Moderate Traffic,3.58,9.34,0.36,0.79
65,Car_1,65-19,36.775665055420724,9.972863486539005,11:14,Moderate Traffic,3.83,9.99,0.38,0.84
65,Car_1,65-20,36.819529743869346,9.969116318432986,11:45,Moderate Traffic,4.89,12.76,0.49,1.08
65,Car_1,65-21,36.791429018128476,9.991040272813759,11:39,Moderate Traffic,3.68,9.6,0.37,0.81
65,Car_1,65-22,36.820783957525336,10.025712490527814,10:16,Moderate Traffic,4.49,11.71,0.45,0.99
65,Car_1,65-23,36.823751994992,10.002329094003736,9:54,Moderate Traffic,2.11,5.5,0.21,0.46
65,Car_1,65-24,36.80654570157192,10.016451980642023,10:14,Moderate Traffic,2.29,5.97,0.23,0.51
65,Car_1,65-25,36.85609502206264,10.016964842284674,10:05,Moderate Traffic,5.51,11.81,0.55,1.21
65,Car_1,65-26,36.89374805688849,10.027456972689695,10:42,Moderate Traffic,4.29,11.19,0.43,0.95
65,Car_1,65-27,36.91470669752168,10.048601137142743,9:31,Moderate Traffic,2.99,7.8,0.3,0.66
65,Car_1,65-28,36.94049048542906,10.061308500358514,9:48,Moderate Traffic,3.08,8.03,0.31,0.68
65,Car_1,65-29,36.98227317420184,10.09115827163051,10:57,Moderate Traffic,5.35,11.46,0.53,1.17
65,Car_1,65-30,36.94058207751939,10.061147691294718,11:32,Moderate Traffic,5.35,11.46,0.53,1.17
65,Car_1,65-31,36.94771270316749,10.107600972179858,10:48,Moderate Traffic,4.2,10.96,0.42,0.92
65,Car_1,65-32,36.97766526354395,10.105756205025843,11:18,Moderate Traffic,3.33,8.69,0.33,0.73
66,Car_1,66-1,36.826948349152175,10.160260115510372,13:29,Moderate Traffic,2.96,7.72,0.3,0.66
66,Car_1,66-2,36.821084008048544,10.201635493593365,15:19,Moderate Traffic,3.74,9.76,0.37,0.81
66,Car_1,66-3,36.84249996208951,10.171823105889008,13:09,Moderate Traffic,3.57,9.31,0.36,0.79
66,Car_1,66-4,36.874992488547676,10.191118419867115,14:01,Moderate Traffic,4.0,10.43,0.4,0.88
66,Car_1,66-5,36.896804693079744,10.239163731582837,13:30,Moderate Traffic,4.91,12.81,0.49,1.08
66,Car_1,66-6,36.911549643605184,10.269468286607756,15:11,Moderate Traffic,3.15,8.22,0.32,0.7
66,Car_1,66-7,36.93702790217509,10.220946312421454,13:28,Moderate Traffic,5.16,11.06,0.52,1.14
66,Car_1,66-8,36.98553637523821,10.181106173643816,16:52,Rush Hour,6.45,15.48,0.92,2.02
66,Car_1,66-9,36.940075436515706,10.161424618781945,15:10,Moderate Traffic,5.35,11.46,0.53,1.17
66,Car_1,66-10,36.94347089211555,10.122367959294792,14:28,Moderate Traffic,3.49,9.1,0.35,0.77
66,Car_1,66-11,36.900902807906164,10.106980179378633,14:54,Moderate Traffic,4.93,12.86,0.49,1.08
66,Car_1,66-12,36.91917020278422,10.137256690677821,14:51,Moderate Traffic,3.37,8.79,0.34,0.75
66,Car_1,66-13,36.91735905707422,10.108277211812037,13:26,Moderate Traffic,2.58,6.73,0.26,0.57
66,Car_1,66-14,36.93978742674718,10.112510537354593,14:25,Moderate Traffic,2.52,6.57,0.25,0.55
66,Car_1,66-15,36.983605056740046,10.156402446053686,16:14,Rush Hour,6.24,14.98,0.89,1.96
66,Car_1,66-16,36.99634115519115,10.193228254869624,13:22,Moderate Traffic,3.56,9.29,0.36,0.79
66,Car_1,66-17,36.95084788419302,10.223941104316788,16:27,Rush Hour,5.75,13.8,0.82,1.8
66,Car_1,66-18,36.952248833149305,10.254666529284684,16:27,Rush Hour,2.73,8.19,0.39,0.86
66,Car_1,66-19,36.905954338407305,10.227686322523338,14:52,Moderate Traffic,5.68,12.17,0.57,1.25
66,Car_1,66-20,36.876572209177006,10.187998856105155,13:41,Moderate Traffic,4.81,12.55,0.48,1.06
66,Car_1,66-21,36.84482592894959,10.138868368258068,16:54,Rush Hour,5.62,13.49,0.8,1.76
66,Car_1,66-22,36.836422199905556,10.158277107453163,16:43,Rush Hour,1.96,5.88,0.28,0.62
66,Car_1,66-23,36.84846418249995,10.164989275916076,15:45,Moderate Traffic,1.47,3.83,0.15,0.33
66,Car_1,66-24,36.81481410923955,10.132059080991763,15:30,Moderate Traffic,4.75,12.39,0.47,1.03
66,Car_1,66-25,36.80409706955184,10.119485673533504,15:28,Moderate Traffic,1.63,4.25,0.16,0.35
66,Car_1,66-26,36.81339909490727,10.099791631929403,16:49,Rush Hour,2.04,6.12,0.29,0.64
66,Car_1,66-27,36.85266822651077,10.141711268194916,16:07,Rush Hour,5.74,13.78,0.82,1.8
66,Car_1,66-28,36.855927573065905,10.174005042797148,14:31,Moderate Traffic,2.9,7.57,0.29,0.64
66,Car_1,66-29,36.86846357570079,10.189079101332199,14:16,Moderate Traffic,1.93,5.03,0.19,0.42
66,Car_1,66-30,36.89235825944911,10.171455236196683,16:11,Rush Hour,3.08,9.24,0.44,0.97
67,Car_2,67-1,36.80909369187685,10.206827916653443,11:30,Moderate Traffic,2.27,5.92,0.23,0.51
67,Car_2,67-2,36.82171032288602,10.248572497284977,9:10,Moderate Traffic,3.97,10.36,0.4,0.88
67,Car_2,67-3,36.85246701649706,10.227308174820307,11:55,Moderate Traffic,3.91,10.2,0.39,0.86
67,Car_2,67-4,36.80324896323485,10.187661681365034,9:05,Moderate Traffic,6.51,13.95,0.65,1.43
67,Car_2,67-5,36.79968153862936,10.218188656390563,10:03,Moderate Traffic,2.75,7.17,0.28,0.62
67,Car_2,67-6,36.79728067732936,10.198864722573738,10:02,Moderate Traffic,1.74,4.54,0.17,0.37
67,Car_2,67-7,36.84073881655768,10.15018122704132,9:40,Moderate Traffic,6.49,13.91,0.65,1.43
67,Car_2,67-8,36.840304530878726,10.162201282790933,11:10,Moderate Traffic,1.07,2.79,0.11,0.24
67,Car_2,67-9,36.86637181547798,10.198275919350072,10:10,Moderate Traffic,4.32,11.27,0.43,0.95
67,Car_2,67-10,36.90839064293481,10.237872405587604,10:44,Moderate Traffic,5.85,12.54,0.58,1.28
67,Car_2,67-11,36.8747072194829,10.24029848639884,10:06,Moderate Traffic,3.75,9.78,0.38,0.84
67,Car_2,67-12,36.890212628625875,10.238300551034897,9:02,Moderate Traffic,1.73,4.51,0.17,0.37
67,Car_2,67-13,36.883879504594034,10.20362890958014,11:50,Moderate Traffic,3.16,8.24,0.32,0.7
67,Car_2,67-14,36.8818045896677,10.246592648980151,11:04,Moderate Traffic,3.83,9.99,0.38,0.84
67,Car_2,67-15,36.896448028399156,10.264788892394108,11:35,Moderate Traffic,2.3,6.0,0.23,0.51
67,Car_2,67-16,36.85028696026242,10.271237865296328,10:54,Moderate Traffic,5.16,11.06,0.52,1.14
67,Car_2,67-17,36.84705931471979,10.302644050549437,10:14,Moderate Traffic,2.82,7.36,0.28,0.62
67,Car_2,67-18,36.802855456450715,10.323576627582083,11:32,Moderate Traffic,5.26,11.27,0.53,1.17
67,Car_2,67-19,36.81600158990336,10.352380755748575,10:08,Moderate Traffic,2.95,7.7,0.3,0.66
67,Car_2,67-20,36.81198268885474,10.375625124628012,9:43,Moderate Traffic,2.12,5.53,0.21,0.46
67,Car_2,67-21,36.8330694484983,10.410566619705245,9:49,Moderate Traffic,3.9,10.17,0.39,0.86
67,Car_2,67-22,36.78437824247133,10.423849164965965,11:15,Moderate Traffic,5.54,11.87,0.55,1.21
67,Car_2,67-23,36.80346643146636,10.416043727532417,9:20,Moderate Traffic,2.23,5.82,0.22,0.48
67,Car_2,67-24,36.79099632482776,10.455106662080233,11:06,Moderate Traffic,3.74,9.76,0.37,0.81
67,Car_2,67-25,36.743501308577684,10.487582662858955,10:57,Moderate Traffic,6.02,12.9,0.6,1.32
67,Car_2,67-26,36.7732764449,10.478129072330736,10:38,Moderate Traffic,3.42,8.92,0.34,0.75
67,Car_2,67-27,36.73609712727714,10.471767994516158,9:02,Moderate Traffic,4.17,10.88,0.42,0.92
67,Car_2,67-28,36.711610193012056,10.488242785882466,9:54,Moderate Traffic,3.09,8.06,0.31,0.68
67,Car_2,67-29,36.66847069672112,10.454232533949618,9:58,Moderate Traffic,5.68,12.17,0.57,1.25
67,Car_2,67-30,36.67296926474567,10.437733471915935,10:19,Moderate Traffic,1.55,4.04,0.15,0.33
67,Car_2,67-31,36.6557223464509,10.452533894497119,11:13,Moderate Traffic,2.33,6.08,0.23,0.51
67,Car_2,67-32,36.690892780052984,10.495599649178416,9:01,Moderate Traffic,5.48,11.74,0.55,1.21
67,Car_2,67-33,36.733244783422464,10.479131042460544,10:26,Moderate Traffic,4.93,12.86,0.49,1.08
67,Car_2,67-34,36.76158555413934,10.46156271316484,11:34,Moderate Traffic,3.52,9.18,0.35,0.77
67,Car_2,67-35,36.7421490931618,10.431052520577047,11:24,Moderate Traffic,3.47,9.05,0.35,0.77
67,Car_2,67-36,36.695314632160205,10.438449768139806,10:05,Moderate Traffic,5.25,11.25,0.53,1.17
67,Car_2,67-37,36.64757074517551,10.401868211163505,11:50,Moderate Traffic,6.23,13.35,0.62,1.36
67,Car_2,67-38,36.6258947555761,10.439391299047061,11:17,Moderate Traffic,4.13,10.77,0.41,0.9
67,Car_2,67-39,36.58089293915542,10.468061259015583,9:03,Moderate Traffic,5.62,12.04,0.56,1.23
67,Car_2,67-40,36.60730885522784,10.469874515663788,10:26,Moderate Traffic,2.94,7.67,0.29,0.64
68,Car_2,68-1,36.78174448048925,10.151865776376654,16:51,Rush Hour,3.81,11.43,0.54,1.19
68,Car_2,68-2,36.78572518287164,10.182082806933355,16:18,Rush Hour,2.73,8.19,0.39,0.86
68,Car_2,68-3,36.808126651679586,10.215904053712654,16:55,Rush Hour,3.91,11.73,0.56,1.23
68,Car_2,68-4,36.83471381335886,10.250698943715157,14:55,Moderate Traffic,4.28,11.17,0.43,0.95
68,Car_2,68-5,36.8083625698331,10.22743188140688,16:55,Rush Hour,3.59,10.77,0.51,1.12
68,Car_2,68-6,36.77011605951449,10.222138731717823,15:41,Moderate Traffic,4.28,11.17,0.43,0.95
68,Car_2,68-7,36.793774971070754,10.240736990976758,14:18,Moderate Traffic,3.11,8.11,0.31,0.68
68,Car_2,68-8,36.82709265216717,10.259407773769377,16:57,Rush Hour,4.06,12.18,0.58,1.28
68,Car_2,68-9,36.86315101679071,10.283863836124784,13:28,Moderate Traffic,4.56,11.9,0.46,1.01
68,Car_2,68-10,36.84593831039491,10.304393531641523,15:35,Moderate Traffic,2.65,6.91,0.27,0.59
68,Car_2,68-11,36.835499511490696,10.342428050194707,14:53,Moderate Traffic,3.58,9.34,0.36,0.79
68,Car_2,68-12,36.85175169139989,10.292479564383845,16:42,Rush Hour,4.8,14.4,0.69,1.52
68,Car_2,68-13,36.87234886794554,10.32512662465371,16:53,Rush Hour,3.7,11.1,0.53,1.17
68,Car_2,68-14,36.85311738029183,10.29235991062602,16:42,Rush Hour,3.62,10.86,0.52,1.14
68,Car_2,68-15,36.86677254340916,10.261853853195879,16:22,Rush Hour,3.11,9.33,0.44,0.97
68,Car_2,68-16,36.841616742771805,10.2162184926966,13:37,Moderate Traffic,4.93,12.86,0.49,1.08
68,Car_2,68-17,36.85817126103085,10.18082791941765,14:23,Moderate Traffic,3.65,9.52,0.36,0.79
68,Car_2,68-18,36.85146976869337,10.168546546182638,14:29,Moderate Traffic,1.32,3.44,0.13,0.29
68,Car_2,68-19,36.8257652691271,10.123640145611539,15:14,Moderate Traffic,4.91,12.81,0.49,1.08
68,Car_2,68-20,36.82549686297471,10.166559965785126,15:26,Moderate Traffic,3.82,9.97,0.38,0.84
68,Car_2,68-21,36.816372768346305,10.202014092919436,13:21,Moderate Traffic,3.31,8.63,0.33,0.73
69,Car_1,69-1,36.78357241170207,10.17304412304734,11:13,Moderate Traffic,2.66,6.94,0.27,0.59
69,Car_1,69-2,36.77392948444314,10.221731356922994,11:44,Moderate Traffic,4.47,11.66,0.45,0.99
69,Car_1,69-3,36.78662329485076,10.20032958587811,10:41,Moderate Traffic,2.37,6.18,0.24,0.53
69,Car_1,69-4,36.81542734590424,10.228258036277785,9:37,Moderate Traffic,4.05,10.57,0.4,0.88
69,Car_1,69-5,36.80758629177327,10.24329408616014,9:52,Moderate Traffic,1.6,4.17,0.16,0.35
69,Car_1,69-6,36.772686835503904,10.244095527781266,9:18,Moderate Traffic,3.88,10.12,0.39,0.86
69,Car_1,69-7,36.79775856519791,10.285035600073787,10:51,Moderate Traffic,4.59,11.97,0.46,1.01
69,Car_1,69-8,36.78613520727923,10.32300256718441,9:36,Moderate Traffic,3.62,9.44,0.36,0.79
69,Car_1,69-9,36.800548955799115,10.297264516131493,10:59,Moderate Traffic,2.8,7.3,0.28,0.62
69,Car_1,69-10,36.8195406971197,10.342871999117362,9:12,Moderate Traffic,4.58,11.95,0.46,1.01
69,Car_1,69-11,36.81285837485093,10.321867943682586,11:09,Moderate Traffic,2.01,5.24,0.2,0.44
69,Car_1,69-12,36.79425184918169,10.33468872005548,10:35,Moderate Traffic,2.36,6.16,0.24,0.53
69,Car_1,69-13,36.79958542797712,10.38340029694815,9:04,Moderate Traffic,4.38,11.43,0.44,0.97
69,Car_1,69-14,36.78056934336486,10.385223504239935,11:24,Moderate Traffic,2.12,5.53,0.21,0.46
69,Car_1,69-15,36.75952854768456,10.384064662560597,10:36,Moderate Traffic,2.34,6.1,0.23,0.51
69,Car_1,69-16,36.751045964162266,10.339135211169472,9:50,Moderate Traffic,4.11,10.72,0.41,0.9
